STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Alter in Einzeljahren nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Alter in Einzeljahren";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 20.Bezirk, Brigittenau <920>";88;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 21.Bezirk, Floridsdorf <921>";237;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 22.Bezirk, Donaustadt <922>";353;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 23.Bezirk, Liesing <923>";131;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Innsbruck (Stadt) <701>";126;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Imst <702>";57;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Innsbruck Land <703>";146;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Kitzbühel <704>";65;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Kufstein <705>";101;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Landeck <706>";16;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Lienz <707>";34;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Reutte <708>";27;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Schwaz <709>";65;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Bludenz <801>";74;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Bregenz <802>";133;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Dornbirn <803>";129;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Feldkirch <804>";102;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 1.Bezirk, Innere Stadt <901>";6;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 2.Bezirk, Leopoldstadt <902>";122;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 3.Bezirk, Landstraße <903>";113;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 4.Bezirk, Wieden <904>";19;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 5.Bezirk, Margareten <905>";30;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 6.Bezirk, Mariahilf <906>";37;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 7.Bezirk, Neubau <907>";28;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 8.Bezirk, Josefstadt <908>";15;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 9.Bezirk, Alsergrund <909>";25;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 10.Bezirk, Favoriten <910>";284;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 11.Bezirk, Simmering <911>";117;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 12.Bezirk, Meidling <912>";90;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 13.Bezirk, Hietzing <913>";57;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 14.Bezirk, Penzing <914>";85;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";48;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 16.Bezirk, Ottakring <916>";93;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 17.Bezirk, Hernals <917>";75;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 18.Bezirk, Währing <918>";37;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 19.Bezirk, Döbling <919>";80;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 20.Bezirk, Brigittenau <920>";81;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 21.Bezirk, Floridsdorf <921>";219;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 22.Bezirk, Donaustadt <922>";315;
"Wanderungen innerhalb Österreichs";"2025";"3 Jahre";"Wien 23.Bezirk, Liesing <923>";130;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Innsbruck (Stadt) <701>";106;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Imst <702>";40;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Innsbruck Land <703>";153;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Kitzbühel <704>";48;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Kufstein <705>";79;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Landeck <706>";25;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Lienz <707>";29;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Reutte <708>";19;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Schwaz <709>";78;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Bludenz <801>";53;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Bregenz <802>";134;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Dornbirn <803>";103;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Feldkirch <804>";103;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 1.Bezirk, Innere Stadt <901>";6;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 2.Bezirk, Leopoldstadt <902>";119;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 3.Bezirk, Landstraße <903>";105;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 4.Bezirk, Wieden <904>";24;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 5.Bezirk, Margareten <905>";34;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 6.Bezirk, Mariahilf <906>";29;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 7.Bezirk, Neubau <907>";17;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 8.Bezirk, Josefstadt <908>";12;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 9.Bezirk, Alsergrund <909>";28;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 10.Bezirk, Favoriten <910>";287;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 11.Bezirk, Simmering <911>";117;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 12.Bezirk, Meidling <912>";116;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 13.Bezirk, Hietzing <913>";60;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 14.Bezirk, Penzing <914>";88;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";60;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 16.Bezirk, Ottakring <916>";88;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 17.Bezirk, Hernals <917>";55;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 18.Bezirk, Währing <918>";43;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 19.Bezirk, Döbling <919>";71;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 20.Bezirk, Brigittenau <920>";72;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 21.Bezirk, Floridsdorf <921>";235;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 22.Bezirk, Donaustadt <922>";298;
"Wanderungen innerhalb Österreichs";"2025";"4 Jahre";"Wien 23.Bezirk, Liesing <923>";138;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Innsbruck (Stadt) <701>";127;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Imst <702>";49;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Innsbruck Land <703>";144;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Kitzbühel <704>";38;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Kufstein <705>";97;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Landeck <706>";19;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Lienz <707>";45;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Reutte <708>";13;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Schwaz <709>";51;
