STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Graz (Stadt) <601>";17;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Bruck an der Mur ^<602>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Bruck-Mürzzuschlag <621>";6;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Deutschlandsberg <603>";1;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Feldbach ^<604>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Fürstenfeld ^<605>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Graz Umgebung <606>";10;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Hartberg ^<607>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Hartberg-Fürstenfeld <622>";6;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Judenburg ^<608>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Knittelfeld ^<609>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Leibnitz <610>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Leoben <611>";5;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Liezen <612>";3;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Murtal <620>";5;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Mürzzuschlag ^<613>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Murau <614>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Radkersburg ^<615>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Südoststeiermark <623>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Voitsberg <616>";1;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Weiz <617>";2;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Innsbruck (Stadt) <701>";3;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Imst <702>";2;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Innsbruck Land <703>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Kufstein <705>";2;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Landeck <706>";2;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Lienz <707>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Reutte <708>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Schwaz <709>";1;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Bludenz <801>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Bregenz <802>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Dornbirn <803>";1;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Feldkirch <804>";-;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 1.Bezirk, Innere Stadt <901>";5;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 2.Bezirk, Leopoldstadt <902>";15;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 3.Bezirk, Landstraße <903>";23;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 4.Bezirk, Wieden <904>";7;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 5.Bezirk, Margareten <905>";17;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 6.Bezirk, Mariahilf <906>";4;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 7.Bezirk, Neubau <907>";15;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 8.Bezirk, Josefstadt <908>";3;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 9.Bezirk, Alsergrund <909>";13;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 10.Bezirk, Favoriten <910>";29;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 11.Bezirk, Simmering <911>";10;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 12.Bezirk, Meidling <912>";15;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 13.Bezirk, Hietzing <913>";1;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 14.Bezirk, Penzing <914>";15;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";11;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 16.Bezirk, Ottakring <916>";21;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 17.Bezirk, Hernals <917>";10;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 18.Bezirk, Währing <918>";6;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 19.Bezirk, Döbling <919>";13;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 20.Bezirk, Brigittenau <920>";21;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 21.Bezirk, Floridsdorf <921>";12;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 22.Bezirk, Donaustadt <922>";30;
"Wanderungen innerhalb Österreichs";"2025";"Eisenstadt Umgebung <103>";"Wien 23.Bezirk, Liesing <923>";9;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Graz (Stadt) <601>";30;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Bruck an der Mur ^<602>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Bruck-Mürzzuschlag <621>";10;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Deutschlandsberg <603>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Feldbach ^<604>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Fürstenfeld ^<605>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Graz Umgebung <606>";8;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Hartberg ^<607>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Hartberg-Fürstenfeld <622>";86;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Judenburg ^<608>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Knittelfeld ^<609>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Leibnitz <610>";6;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Leoben <611>";4;
